ADIDU,Arr_Ville,Type,Pop2021,LogPriv2021,nblog2021_ilot,Mono_pr,ImmRecent_Pr,AutochMinor_pr,SansDiplome_pr,pr_men_bil,pr_ind_sfr,pr_log_Autor_AxesPS,pr_laeq60pl,pr_nocanop,pr_indust300m,pr_logchaleur,mefaits_pond,collisions_rt,crimes_pond,nb_commerces_alimentaires_moyenne_ponderee,nb_organismes_communautaires_moyenne_ponderee,nb_pharmacies_moyenne_ponderee,nb_ecoles_primaires_moyenne_ponderee,nb_pass_TC,nb_emplois_acces_tc_30min,nb_biblio_lieux_cult_principaux_moy_pond,nb_equipement_distinct_moy_pond,superficie_parc_accessible_moy_pond,ACP_sociale,ACP_econo,ACP_environn,ACP_securité,ACP_proximité,ACP_CultSportLoisir,ACP_sociale_2quintiles,ACP_econo_2quintiles,ACP_enviro_2quintiles,ACP_securite_2quintiles,ACP_proximite_2quintiles,ACP_cultSportLoisir_2quintiles,Indice_emv
24661344,Cote-des-Neiges-Notre-Dame-de-Grace,Arrondissement,379,102,102,0,"3,125",0,0,0,"5,263157895",0,0,0,0,0,118,23,391,3,0,2,1,"368,351786",58300,0,6,"4,913608519","-2,043122087","-1,23895158","-1,294589457","-0,3437898629","-0,5610100688","-0,5708136491",0,0,0,0,1,1,2
24661345,Cote-des-Neiges-Notre-Dame-de-Grace,Arrondissement,309,89,89,"8,333333333","4,225352113","16,66666667",20,0,"1,612903226",0,0,0,0,0,109,23,381,3,0,1,0,"373,723016",58300,0,3,"4,913608519","-0,5679538322","-1,549745505","-1,294589457","-0,3727811029","-0,820143597","-1,016300189",0,0,0,0,1,1,2
24661346,Cote-des-Neiges-Notre-Dame-de-Grace,Arrondissement,743,254,254,"13,33333333","7,432432432","25,17006803","9,836065574",0,"5,369127517",0,"34,64566929",0,0,"34,64566929","114,7637795","22,72440945","390,992126","2,862204724",0,"1,724409449","0,8622047244","244,077511",58300,0,4,"4,491775973","-0,402947631","-1,229929","-0,6571834859","-0,3568137912","-0,7003611964","-0,8646037073",0,0,0,0,1,1,2
24661347,Cote-des-Neiges-Notre-Dame-de-Grace,Arrondissement,316,68,68,0,0,0,0,0,"7,936507937",0,0,0,0,0,"138,3235294","26,52941176","447,9117647",4,0,"1,264705882",0,"294,871067",58300,0,5,"5,306205266","-2,186713311","-1,011334323","-1,294589457","-0,1818409481","-0,7846707567","-0,722288282",0,0,0,0,1,1,2
24661348,Cote-des-Neiges-Notre-Dame-de-Grace,Arrondissement,480,196,196,10,"3,03030303","13,13131313",0,0,"14,58333333",0,0,0,0,0,"129,5255102","22,33163265","436,5357143","3,158163265",0,"1,12244898",0,"307,042581",58300,0,"4,316326531","9,785832876","-1,340951355","-0,4454031369","-1,294589457","-0,2940528799","-0,8364826883","-0,8578032299",0,0,0,0,1,1,2
24661349,Outremont,Arrondissement,444,148,148,8,0,"4,651162791",0,0,"2,247191011",0,0,0,0,0,"132,0202703","22,66891892","411,6554054","2,060810811","1,72972973","1,216216216","0,4324324324","329,709089",60720,0,"4,790540541","7,403218186","-1,72917793","-1,495740289","-1,294589457","-0,3011459692","-0,7658171645","-0,7693047166",0,0,0,0,1,1,2
24661350,Outremont,Arrondissement,430,153,153,"7,692307692","2,272727273","7,954545455",0,0,"1,162790698",0,0,0,0,0,"136,6993464","20,40522876","387,2091503","2,464052288","8,267973856",1,"0,7320261438","418,839744",60720,0,"10,73202614","7,822923566","-1,578289078","-1,588069472","-1,294589457","-0,3539583464","-0,5463082099","0,1097944096",0,0,0,0,1,0,1
24661351,Outremont,Arrondissement,1732,537,537,"13,33333333",2,"18,4079602","2,830188679",7,"6,25",0,"11,17318436","11,17318436",0,"11,17318436","67,97951583","11,94785847","234,6256983","0,5363128492","0,8938547486","0,1117318436",0,"432,948985",60720,0,4,"2,659196427","-1,032859042","-0,6941548687","-0,9848182447","-0,8017659628","-1,000704147","-0,8506976474",0,0,0,0,1,1,2
24661352,Outremont,Arrondissement,673,350,350,"20,58823529","7,2","25,6","5,660377358","9,7","12,68656716",0,100,"61,14285714",0,62,"145,1971429","19,39714286","387,6771429","4,305714286","9,305714286","2,231428571",1,"717,229827",60720,0,"10,15714286","6,306145314","-0,2209139033","0,03160137321","0,7438007","-0,3534878385","-0,04485096092","0,03593650472",0,0,1,0,0,0,1
24661353,Outremont,Arrondissement,579,255,255,"19,35483871","5,882352941",30,"3,225806452",0,"7,75862069",0,100,0,0,"55,29411765","143,2117647","19,44705882","374,4823529",3,10,2,1,710,60720,0,"13,76470588","9,973989533","-0,3467988071","-1,026480191","0,1079554068","-0,3675509753","-0,1279143021","0,5438109314",0,0,0,0,0,0,0
24661354,Outremont,Arrondissement,549,254,254,"10,71428571","3,96039604","18,62745098","3,389830508","18,5","8,181818182",0,100,0,0,100,"152,0314961","17,50787402","414,0314961",4,11,1,2,"710,104348",60720,0,"13,04724409","10,36492763","-1,040078904","0,227311831","0,5451959594","-0,3538853071","-0,08602317846","0,4343045412",0,0,1,0,0,0,1
24661355,Outremont,Arrondissement,609,246,246,"9,375","4,032258065","12,09677419",0,0,"4,918032787",0,"4,06504065",0,0,"4,06504065","155,5243902","18,81707317","426,3739837",3,11,1,2,"810,556972",64385,"1,422764228","15,79674797","11,21661302","-1,34300339","-1,268336594","-1,219801432","-0,3102083986","-0,06212229343","1,896260528",0,0,0,0,0,0,0
24661356,Outremont,Arrondissement,493,219,219,"11,53846154","7,692307692","3,846153846","4,651162791",0,"5,050505051","42,47",0,0,0,0,"200,2237443","20,54794521","492,6894977","4,863013699","12,84931507",1,2,"695,331651",64385,3,"14,01369863","13,29439303","-1,056107334","-1,257057498","-1,049026813","-0,1190513745","-0,007520790743","2,790948599",0,0,0,0,0,0,0
24661357,Outremont,Arrondissement,536,261,261,"21,73913043","3,418803419","5,172413793","6,779661017","33,3","7,476635514",0,0,0,0,"81,6091954","208,4022989","22,46360153","512,9693487","6,114942529","8,969348659","1,432950192","2,432950192","823,547665",64385,3,"17,13409962","14,36972428","-0,6760241618","1,141478154","-0,4964204505","-0,04619600604","0,1593187266","3,24615427",0,1,0,0,0,0,1
24661358,Outremont,Arrondissement,635,245,245,"9,677419355","8,527131783","5,426356589","8,196721311",13,"10,23622047",0,0,0,0,100,"232,7020408","24,41632653","566,8612245","6,624489796","13,12653061","1,416326531","2,208163265","679,521003",111415,3,"17,58367347","13,53860542","-0,9457030916","0,04019330663","-0,3165513786","0,09167748888","0,2550294522","3,319220702",0,0,0,1,0,0,1
24661359,Outremont,Arrondissement,681,239,239,"10,71428571","3,076923077","16,15384615","3,703703704",0,"5,882352941",0,0,0,0,"55,23012552","293,1924686","30,58158996","702,4142259","12,89539749",6,"3,447698745","3,89539749","753,77386",111415,"3,447698745",16,"13,82233429","-1,114710728","-1,186231406","-0,7544177986","0,4616597762","0,9285700428","3,415488492",0,0,0,1,0,0,1
24661360,Outremont,Arrondissement,483,208,208,"17,39130435","2,5","6,25","10,25641026",0,"6,18556701",0,0,0,0,100,243,25,543,10,16,3,3,"816,973005",111415,3,13,"8,836638008","-0,7735851289","-1,160414827","-0,3165513786","0,1085465451","0,880046409","2,674245432",0,0,0,1,0,0,1
24661361,Outremont,Arrondissement,663,273,273,"15,15151515","2,189781022","10,2189781","12,06896552",0,"4,545454545",0,0,"35,53113553",0,100,"228,4065934","24,57875458","536,4175824","7,578754579","15,64468864","1,644688645",3,"795,288609",111415,"2,289377289",13,"9,910973887","-0,7527659954","-1,300059053","0,01483577331","0,06082993026","0,5517965706","2,136594059",0,0,0,1,0,0,1
24661362,Outremont,Arrondissement,801,402,402,"17,5","2,808988764","14,60674157","3,333333333","10,5","8,074534161",0,"69,15422886",100,0,"69,15422886","205,0223881","20,10447761","490,9975124","5,691542289",15,"1,300995025","2,699004975","754,30292",111415,"1,315920398","11,7960199","5,724395247","-0,8534932904","-0,3084214434","0,9103668931","-0,1178500454","0,3402498402","1,264235193",0,0,1,0,0,0,1
24661363,Outremont,Arrondissement,541,243,243,"18,75","7,086614173","11,71875","2,941176471",0,"5,504587156","25,1","30,86419753","74,89711934",0,0,"184,6337449","18,79012346","496,5679012","4,617283951","12,30864198","1,748971193",2,"700,334583",60720,"1,633744856","8,748971193","8,931557181","-0,6662674646","-1,218395549","-0,1849485379","-0,1871757154","0,07271901739","1,024242702",0,0,0,0,0,0,0
24661364,Outremont,Arrondissement,787,311,311,"8,571428571","6,849315068","7,482993197","9,090909091",0,"7,006369427",0,"39,54983923","39,54983923",0,100,"221,6495177","24,10289389","502,6688103","6,864951768","9,868167203","2,247588424","3,205787781","797,73896",54910,"1,813504823","9,778135048","7,775347909","-1,00372866","-1,090529181","0,3931365806","0,009042778452","0,3860154529","1,319785224",0,0,1,0,0,0,1
24661365,Outremont,Arrondissement,638,195,195,"4,347826087","3,305785124","6,666666667","10,86956522",0,"7,8125",0,0,100,0,100,274,26,627,13,10,3,4,"592,969097",54910,1,10,"9,563267907","-1,312983115","-1,021892741","0,6161155541","0,267093762","0,7475056001","0,7330054529",0,0,1,1,0,0,2
24661366,Outremont,Arrondissement,775,187,187,"4,166666667","4,790419162","2,976190476","22,03389831",0,"5,161290323",0,0,100,0,100,295,29,676,15,11,3,3,"521,140217",54910,2,13,"9,254151688","-0,9132707339","-1,247624899","0,6161155541","0,4139834604","0,6986656587","1,925957439",0,0,1,1,0,0,2
24661367,Le Plateau-Mont-Royal,Arrondissement,962,514,514,"11,42857143","3,012048193","17,57575758","6,172839506","26,3","14,58333333",100,0,100,0,100,294,27,720,14,11,4,3,"569,67444",75345,2,11,"9,254151688","-0,9681322048","1,28579036","1,194318154","0,4069127591","0,8704277513","1,628966412",0,1,1,1,0,0,3
24661368,Le Plateau-Mont-Royal,Arrondissement,737,309,309,"3,703703704","5,035971223","4,285714286","3,125","14,3","10,20408163",100,0,0,0,100,291,29,722,14,11,4,3,"663,353906",90320,1,11,"8,39609115","-1,59011893","0,123029209","0,2616512216","0,4408068685","0,9604185685","0,8903577875",0,0,0,1,0,0,1
24661369,Le Plateau-Mont-Royal,Arrondissement,575,285,285,"7,692307692","5,217391304","12,93103448","10,14492754","12,9","7,826086957",0,0,0,0,0,"253,9824561",25,"642,3789474","10,79298246","10,81052632","3,396491228","2,396491228","674,83554",90320,"0,3964912281","10,39649123","7,612558292","-0,9808736224","-0,1715953689","-1,294589457","0,2125463604","0,6570858263","0,3569987474",0,0,0,1,0,0,1
24661370,Le Plateau-Mont-Royal,Arrondissement,614,327,327,"14,81481481","7,438016529","18,03278689","5,479452055",10,"13,82113821",0,0,100,0,0,248,26,645,8,10,3,2,"735,368026",90320,0,10,"7,174488835","-0,6242324409","0,147949701","-0,3619225241","0,2202508644","0,444125612","0,006012292973",0,0,0,1,0,0,1
24661371,Le Plateau-Mont-Royal,Arrondissement,527,291,291,"16,66666667","8,695652174","9,565217391","3,846153846","16,2","15,23809524","39,18","13,40206186","39,17525773",0,"11,34020619","315,3298969","28,37113402","855,6082474","8,804123711","13,13402062","2,989690722",2,"744,919668",90320,"0,1030927835","8,463917526","6,354671254","-0,6957602738","0,6767078428","-0,4762715575","0,5906963333","0,5534569674","-0,1390516128",0,1,0,1,0,0,2
24661372,Le Plateau-Mont-Royal,Arrondissement,373,182,182,"15,78947368","3,614457831","15,6626506","3,333333333",0,"13,51351351",100,0,100,0,100,377,36,964,15,15,4,2,"534,495157",76020,1,12,"6,742796448","-0,8765938201","-0,5364908914","1,194318154","0,9708697297","0,8645001563","1,051398904",0,0,1,1,0,0,2
24661373,Le Plateau-Mont-Royal,Arrondissement,394,197,197,"14,28571429","5,555555556","15,27777778","6,666666667",0,"11,39240506",100,0,100,0,100,356,37,927,14,15,4,2,"516,595208",122660,1,8,"7,416967282","-0,742644147","-0,7170885978","1,194318154","0,9121453048","0,9068812928","0,4523010785",0,0,1,1,0,0,2
24661374,Le Plateau-Mont-Royal,Arrondissement,295,197,197,10,0,"16,39344262","12,19512195","27,3","20,33898305",100,100,100,0,100,334,36,873,12,19,4,2,"506,210285",122660,1,8,"5,950392553","-0,9747281128","1,841668953","2,056065492","0,7983327478","0,8947290617","0,4634298047",0,1,1,1,0,0,3
24661375,Le Plateau-Mont-Royal,Arrondissement,952,684,684,"14,28571429","2,688172043","25,80645161","5,504587156","25,6","14,28571429","3,22","19,29824561",100,0,"70,02923977","320,3903509","31,22807018","924,0701754","7,087719298","19,17251462","2,01754386","0,1988304094","767,99733",112510,"0,8128654971","8,479532164","8,53531295","-0,7231710246","1,214372765","0,5079103483","0,7126864595","0,3134112385","0,3755855511",0,1,1,1,0,0,3
24661376,Le Plateau-Mont-Royal,Arrondissement,532,379,379,"18,18181818","8,474576271","14,40677966","5,681818182","17,5","16,98113208","32,19",100,100,0,100,"320,6912929","36,21899736","926,2242744","8,965699208","17,03430079","2,965699208","1,321899736","506,13343",112510,0,8,"6,26236219","-0,4793557129","0,9106876698","1,663986309","0,8133087741","0,4611597779","-0,2840572942",0,1,1,1,0,0,3
24661377,Le Plateau-Mont-Royal,Arrondissement,407,263,263,"11,76470588","2,739726027","28,76712329","7,272727273",0,"16,04938272",100,0,100,0,100,397,51,1138,16,23,6,3,"576,175258",122660,1,8,"6,515501973","-0,7189747679","-0,3205791771","1,194318154","1,449966853","1,615787996","0,4591416168",0,0,1,1,0,0,2
24661378,Le Plateau-Mont-Royal,Arrondissement,510,247,247,"16,66666667","8,035714286","6,25","5,633802817",0,"11,76470588",100,0,100,0,100,385,50,1129,17,21,6,3,"608,94173",122660,1,8,"6,515501973","-0,7217690656","-0,6853897594","1,194318154","1,395043135","1,638939675","0,4591416168",0,0,1,1,0,0,2
24661379,Le Plateau-Mont-Royal,Arrondissement,494,236,236,"15,38461538","4,04040404","24,48979592","3,278688525",0,"9,090909091",100,0,100,0,100,"384,5550847","47,13983051","1080,902542","15,8559322","17,42372881","6,427966102","2,427966102","599,887112",76020,1,"7,427966102","6,72494175","-0,715467485","-0,9130450535","1,194318154","1,299850587","1,397645339","0,3726078695",0,0,1,1,0,0,2
24661380,Le Plateau-Mont-Royal,Arrondissement,418,200,200,"10,52631579","2,040816327","8,163265306",0,0,"10,71428571",0,0,100,0,100,"378,985","46,205","1052,76","14,945","16,15",7,"2,63","593,22253",76020,1,8,"10,1594085","-1,453332468","-0,7748257678","0,6161155541","1,246229471","1,430316778","0,4314907666",0,0,1,1,0,0,2
24661381,Le Plateau-Mont-Royal,Arrondissement,643,228,228,"7,142857143","1,408450704","4,225352113","4,918032787",0,"6,201550388",0,0,100,0,100,"367,9035088","47,10526316","1032,008772",15,"12,48245614",7,"1,48245614","592,37919",75330,"1,48245614","7,377192982","4,861587883","-1,532505187","-1,159053953","0,6161155541","1,221607722","1,215800596","0,7386954932",0,0,1,1,0,0,2
24661382,Le Plateau-Mont-Royal,Arrondissement,638,340,340,"3,846153846","7,438016529","17,3553719",0,0,"14,84375",100,0,0,0,100,345,43,1008,13,8,7,3,"584,945066",75330,2,7,"6,939157292","-1,346855343","-0,4232304598","0,2616512216","1,068172229","1,201414509","1,052551101",0,0,0,1,0,0,1
24661383,Le Plateau-Mont-Royal,Arrondissement,977,526,526,"11,11111111","5,85106383","10,10638298",4,"16,9","14,79591837","72,43","11,78707224","27,56653992",0,100,"344,8117871","43,41634981","993,1064639","14,60076046","9,939163498","6,275665399","1,33460076","546,67149",75345,"1,724334601","6,380228137","41,36949701","-1,069210032","0,6851369356","0,4609195484","1,064200489","0,9921488835","0,4938482112",0,1,1,1,0,0,3
24661384,Outremont,Arrondissement,708,239,239,"9,375","4,347826087","3,623188406","11,53846154",0,"3,521126761",0,0,0,0,0,311,37,860,13,8,6,1,"538,567664",59735,4,7,"7,013095314","-1,062904552","-1,387273476","-1,294589457","0,753807198","0,758673256","2,542229636",0,0,0,1,0,0,1
24661385,Outremont,Arrondissement,588,160,160,"3,571428571",0,"9,090909091","5,769230769",,"2,542372881",0,0,0,0,0,"272,1875","28,53125","765,20625","12,39375","5,825","5,825",2,"514,165104",59735,4,8,"90,92427865","-1,642689709","-1,010915005","-1,294589457","0,4214469824","0,7615602116","2,053986654",0,0,0,1,0,0,1
24661386,Outremont,Arrondissement,374,141,141,"11,11111111","2,380952381",0,"20,83333333",0,"7,142857143",0,0,0,0,0,"281,0425532","32,31914894","706,7659574",11,"6,978723404","4,510638298","2,489361702","574,317391",59735,4,8,"10,38452295","-0,7996873695","-1,078908196","-1,294589457","0,4707689886","0,6278150182","2,665141935",0,0,0,1,0,0,1
24661387,Outremont,Arrondissement,422,129,129,0,0,0,"27,77777778",0,"8,333333333",0,0,0,0,0,296,33,750,11,9,5,4,"389,416",59735,4,12,"11,42425047","-1,172062671","-0,9775473868","-1,294589457","0,5532999501","0,8062573634","3,251234282",0,0,0,1,0,0,1
24661388,Outremont,Arrondissement,448,137,137,"5,263157895","3,370786517","2,222222222","25,71428571",0,"8,888888889",0,0,0,0,0,320,33,848,12,8,5,4,"420,021583",59735,4,12,"11,26243033","-0,8069521472","-0,9302456757","-1,294589457","0,6867614545","0,8497066693","3,252462213",0,0,0,1,0,0,1
24661389,Le Plateau-Mont-Royal,Arrondissement,383,170,170,"11,76470588","3,125","6,25",0,0,"7,894736842",100,100,0,0,100,340,34,957,14,9,5,4,"403,342381",75345,2,12,"8,58422767","-1,381127976","-1,014890843","1,12339856","0,8391751875","0,9866126269","1,782545472",0,0,1,1,0,0,2
24661390,Le Plateau-Mont-Royal,Arrondissement,445,163,163,"6,25","3,703703704","7,5","12,82051282",0,"7,865168539",100,0,100,0,100,352,34,964,14,13,5,3,"482,408163",75330,2,12,"10,4002109","-1,119661145","-1,017408379","1,194318154","0,8728447578","1,003827114","1,768765349",0,0,1,1,0,0,2
24661391,Le Plateau-Mont-Royal,Arrondissement,484,167,167,10,"1,834862385","5,454545455","6,52173913",0,"10,30927835",0,0,100,0,100,325,30,895,13,11,4,3,"518,786616",75330,1,12,"9,875852268","-1,298872624","-0,8093093421","0,6161155541","0,6764521475","0,7927505875","1,027624513",0,0,1,1,0,0,2
24661392,Le Plateau-Mont-Royal,Arrondissement,434,223,223,"14,28571429","3,333333333","12,22222222",0,0,"9,302325581",0,0,100,0,100,328,36,895,14,14,4,2,"524,938216",76020,1,11,"9,795748858","-1,144476528","-0,8950444023","0,6161155541","0,8015708231","0,7908139252","0,879736844",0,0,1,1,0,0,2
24661393,Outremont,Arrondissement,387,114,114,"6,666666667","7,407407407",0,"21,21212121",0,"5,128205128",0,0,0,0,100,321,31,787,13,11,4,3,"562,884058",54910,4,12,"8,97719102","-0,7615437295","-1,250441874","-0,3165513786","0,6017310274","0,7764523007","3,269803165",0,0,0,1,0,0,1
24661394,Outremont,Arrondissement,734,264,264,"11,11111111","4,054054054","20,27027027","7,352941176",0,"7,482993197",0,0,0,0,"51,89393939","314,2651515","33,96212121","752,0606061","14,51893939","9,075757576","3,518939394",5,"520,669847",54910,4,"15,92424242","12,7381905","-0,8423422753","-1,049947965","-0,7870469693","0,616717626","0,9458991401","3,823996177",0,0,0,1,0,0,1
24661395,Outremont,Arrondissement,463,176,176,"4,545454545","3,488372093","4,651162791","8,333333333",0,"5,813953488",0,0,0,0,0,263,"29,5","650,5","11,5",7,"3,5",3,"519,036723",83590,4,16,"12,33473737","-1,425121417","-1,192055146","-1,294589457","0,3286588404","0,5827026933","3,838307338",0,0,0,1,0,0,1
24661396,Outremont,Arrondissement,527,235,235,"11,53846154","5,263157895","4,210526316","11,42857143","21,1","5,660377358",0,0,0,0,0,"215,0042553","22,38723404","535,0978723","6,931914894","5,187234043","2,042553191",3,"785,937759",83590,"3,110638298","15,7787234","13,04835555","-0,9134609034","0,1837731977","-1,294589457","-0,01478772513","0,2878635531","3,137352636",0,0,0,0,0,0,0
24661397,Outremont,Arrondissement,398,164,164,"14,28571429","3,225806452","4,301075269",0,,"3,75",0,0,0,0,0,"152,597561","14,08536585","382,0182927",1,"2,152439024","1,262195122","2,567073171","665,60479",83590,"2,87195122","11,45731707","22,63301326","-1,295126718","-0,8708862646","-1,294589457","-0,445111131","-0,2896922281","2,245062002",0,0,0,0,0,0,0
24661398,Outremont,Arrondissement,461,198,198,"11,53846154","3,96039604","13,86138614",0,0,"4,347826087",0,0,0,0,0,"182,7474747",20,"466,5252525","3,626262626","8,636363636","1,171717172","2,171717172","985,446701",64385,3,"16,64646465","15,30394791","-1,213250554","-1,316885749","-1,294589457","-0,1914406312","0,06900102025","3,166653548",0,0,0,0,0,0,0
24661399,Outremont,Arrondissement,426,167,167,8,0,"5,813953488",0,0,"4,705882353","4,79",0,0,0,0,"108,6826347","14,30538922","335,4311377","0,2634730539","5,395209581","1,173652695","1,437125749","907,119277",83590,"0,3473053892","10,08383234","24,98426223","-1,707788407","-1,286399736","-1,266893552","-0,5805045715","-0,2503434323","0,1421002426",0,0,0,0,0,0,0
24661400,Outremont,Arrondissement,406,139,139,"8,695652174","5,263157895","3,896103896",0,,"3,703703704",0,0,0,0,0,"134,5827338","19,73381295","368,5539568","2,237410072","0,618705036",2,"0,8920863309","649,70922",64385,0,"9,597122302","9,065654038","-1,468883529","-0,8762544879","-1,294589457","-0,3868233799","-0,4083370683","-0,06816385966",0,0,0,0,0,0,0
24661401,Cote-des-Neiges-Notre-Dame-de-Grace,Arrondissement,442,270,270,"4,347826087","6,52173913","27,17391304","8,108108108","28,6","11,23595506",0,0,0,0,0,68,13,202,0,6,1,0,"541,37881",58300,0,4,"5,936761959","-0,8888509556","1,152181414","-1,294589457","-0,8066939573","-0,7249024195","-0,8755686129",0,1,0,0,1,1,3
24661402,Cote-des-Neiges-Notre-Dame-de-Grace,Arrondissement,1389,840,840,"9,87654321","4,150943396","18,49056604",2,0,"8,088235294",0,0,0,0,0,"109,752381","17,86785714","356,0071429","1,223809524","6,001190476","1,991666667","0,6035714286","481,48259",58300,0,"5,602380952","9,843691414","-1,123560979","-0,9984157887","-1,294589457","-0,4916887796","-0,4911344039","-0,6672689634",0,0,0,0,1,1,2
24661405,Cote-des-Neiges-Notre-Dame-de-Grace,Arrondissement,1295,606,606,"14,92537313","5,691056911","44,08163265",0,"13,8","9,652509653",0,0,0,0,0,104,21,360,3,0,1,1,"294,519746",58300,0,5,"7,6541214","-0,4203451896","0,04315424785","-1,294589457","-0,4404043768","-0,7509321172","-0,7401048414",0,0,0,0,1,1,2
24661407,Outremont,Arrondissement,820,327,327,10,"9,821428571","25,66371681",0,"12,1","6,611570248",0,0,0,0,0,"72,18960245","14,1529052","216,0978593",0,6,1,1,"773,771828",99030,0,5,"29,19258093","-0,7983711911","-0,3276629404","-1,294589457","-0,7630761998","-0,3757533948","-0,9035439178",0,0,0,0,0,1,1
24661408,Outremont,Arrondissement,536,305,305,"18,51851852","2,631578947","52,63157895","5,357142857",13,"22,42990654",0,0,0,0,0,68,11,218,0,6,1,1,"771,479696",99030,0,5,"31,77109274","-0,04089587117","1,078401295","-1,294589457","-0,8334588321","-0,3771728273","-0,9231102935",0,1,0,0,0,1,2
24661409,Outremont,Arrondissement,515,184,184,10,"3,092783505","6,18556701",0,0,"2,912621359",0,"0,5434782609",0,0,0,"70,39130435","6,277173913","233,7282609",0,"0,005434782609","0,7336956522","0,7336956522","698,392473",1445,"1,472826087","7,277173913","31,61827207","-1,465847356","-1,4390835","-1,289906047","-0,9084108301","-0,8304137059","0,5136313312",0,0,0,0,1,0,1
24661410,Cote-des-Neiges-Notre-Dame-de-Grace,Arrondissement,481,324,324,"15,38461538","8,910891089","55,44554455",0,"10,9","40,625",0,0,0,0,0,68,9,181,0,6,1,1,"771,31388",90715,0,6,"25,14198134","-0,04200390936","2,489355412","-1,294589457","-0,9019437698","-0,3950319045","-0,7243114685",0,1,0,0,0,1,2
24661411,Outremont,Arrondissement,569,227,227,"9,090909091",0,25,"4,166666667",0,"7,079646018",0,0,0,0,0,"88,20264317","4,894273128","291,907489",0,"0,8766519824",0,"0,8942731278","375,27193",1445,"2,682819383","9,259911894","218,7869285","-1,151939508","-1,084290186","-1,294589457","-0,8480327024","-1,098470428","0,289367636",0,0,0,0,1,0,1
24661412,Outremont,Arrondissement,238,80,80,"8,333333333",0,"6,976744186",0,,,0,0,0,0,0,"28,425","2,0875","128,7125",0,0,0,"0,175","345,630137",1445,0,"4,6125","204,9964244","-1,67089983","0,00003390720247","-1,294589457","-1,172006895","-1,220854163","-2,295128309",0,0,0,0,1,1,2
24661413,Outremont,Arrondissement,625,252,252,"5,263157895",0,"2,307692308",0,0,"6,4",0,0,0,0,0,"123,6150794","20,14285714","422,9642857","2,126984127","5,079365079","2,099206349","1,015873016","471,38469",1445,"0,119047619","5,007936508","205,0715505","-1,899541434","-1,142157341","-1,294589457","-0,3616800932","-0,5328128179","-2,148273099",0,0,0,0,1,1,2
24661414,Outremont,Arrondissement,539,382,382,"7,692307692","1,941747573","5,882352941","4,545454545","5,5","6,481481481","65,97",0,0,0,0,"197,2094241","31,68062827","612,947644","6,340314136","8,298429319","3,680628272","1,659685864","578,604712",59735,"0,3403141361","3,340314136","200,3712048","-1,465581546","-0,7731830942","-0,9131492015","0,187627939","0,226256686","-2,195370109",0,0,0,1,0,1,2
24661415,Outremont,Arrondissement,546,315,315,"10,34482759","3,773584906","7,619047619",0,"8,3","9,174311927",0,0,0,0,0,"245,7460317","40,87936508","749,1746032","10,87936508","14,05714286","4,850793651","2,346031746","710,481073",59735,1,"4,771428571","202,5691404","-1,392162717","-0,3595976423","-1,294589457","0,5897879049","0,8918186839","-1,50798951",0,0,0,1,0,1,2
24661416,Le Plateau-Mont-Royal,Arrondissement,483,312,312,"7,407407407","3,191489362","13,97849462",0,0,"9,375","45,83","36,21794872","36,21794872",0,"82,05128205","332,7403846","45,25961538","989,5801282","13,08653846","19,36217949","6,362179487",3,"756,845875",245000,1,"5,826923077","202,6745268","-1,438509275","-0,8888566785","0,4227936174","1,06937284","1,828038484","-1,352053009",0,0,1,1,0,1,3
24661417,Le Plateau-Mont-Royal,Arrondissement,618,340,340,12,"5,982905983","11,96581197","11,84210526","16,7","18,33333333",100,0,"43,82352941",0,100,"345,8558824","45,06764706","1084,185294","13,75294118","18,87647059","4,876470588",2,"824,017593",232655,"0,4382352941",9,"202,14302","-0,7011651077","0,9731583714","0,6703787892","1,170842401","1,531007798","-1,295414124",0,1,1,1,0,1,4
24661418,Le Plateau-Mont-Royal,Arrondissement,322,176,176,"12,5","3,571428571","14,28571429",0,0,"9,375",100,100,0,0,100,"294,8125","42,375","908,5","13,25","17,125","5,125",2,"726,628421",245000,"0,5625","8,4375","202,605763","-1,178608974","-0,8888566785","1,12339856","0,8597781239","1,471802481","-1,289862164",0,0,1,1,0,1,3
24661419,Le Plateau-Mont-Royal,Arrondissement,781,562,562,"10,71428571","12,25806452","29,48717949","3,669724771","18,1","16,02564103",100,100,0,0,100,252,37,767,10,15,4,2,"660,468078",245000,0,8,"201,0333732","-0,448819336","0,8688291277","1,12339856","0,5421500429","1,072700507","-1,76202716",0,1,1,1,0,1,4
